ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,mom_range_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok
1772257103,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.2902902902902917,-0.08001600320064242,0.37144864973396613,35.294117647058826,61.45723336853219,1,1,1
2026-02-28 05:38:26,BARDUSDC,BUY_FILLED,BUY,9.5,0.9990000000000001,MOM,,major,0,0.17017017017016253,0.2911354281698639,0.30117458086537524,33.33333333333333,61.45723336853219,1,1,1
2026-02-28 05:40:18,BARDUSDC,SELL_FILLED,SELL,9.4,1.0071999999999999,TRAIL,0.07707999999999778,major,0,,,,,,,,
1772257228,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5163853028798505,-0.24764735017336983,0.34767060693355106,25.0,65.9025787965617,1,1,1
1772257238,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5458515283842634,0.029782587114064025,0.18867924528302016,28.57142857142857,65.9025787965617,1,1,1
1772257249,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5161290322580516,0.0,0.1389578163771559,38.88888888888889,65.9025787965617,1,1,1
1772257259,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5458515283842634,0.0,0.06947890818857795,33.33333333333333,65.9025787965617,1,1,1
1772257269,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.4734661668968155,0.6153235410877316,0.6253101736972677,43.75,71.70506912442403,1,1,1
1772257280,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6521739130434723,0.4167493550307582,0.7243500694582122,46.666666666666664,71.25468164794013,1,1,1
1772257290,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.4329004329004289,0.12806620037435515,0.5043013942450195,44.44444444444444,72.41689128481586,1,1,1
1772257301,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.483091787439626,-0.05911912503694294,0.31548851424628727,33.33333333333333,72.44165170556558,1,1,1
1772257311,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5990964447063439,0.17709563164108852,1.0978142616951723,33.33333333333333,73.23452484742815,1,1,1
1772257323,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.681548794942723,0.12857284145978207,1.1078140454995153,47.05882352941176,69.63402571711183,1,1,0
1772257343,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.39370078740157516,0.3555906756222884,0.4642433820624186,15.384615384615385,67.8881388621023,1,1,1
1772257354,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6798029556650373,-0.1672076325366416,0.5039525691699489,17.857142857142858,67.8881388621023,1,1,1
